subject,upperbody_label,trunk_lateral_angle,trunk_fb_angle,trunk_depth,trunk_length,shoulder_slope,shoulder_depth_diff,shoulder_width,head_tilt,head_offset_x,head_forward,head_shoulder_alignment,neck_trunk_angle,neck_trunk_angle_ear
1,TLB,5.660799151176597,11.891398764839831,0.0875558787956833,0.42690448006675197,-174.08132976471828,0.0601645521819592,0.3246485565367124,153.10439766129946,0.04663918953490995,-0.9115840980661368,327.1857274260177,84.4037059906842,74.00237877238953
1,TLB,6.110075287398653,13.157574855026288,0.0963486228138208,0.42556198494020814,-173.47158469025132,0.0521292462944985,0.3180042684095868,153.8255997650768,0.014145791716385143,-0.928084707010931,327.2971844553281,87.08999125018988,75.63953541118893
1,TLB,6.27440765322281,10.566698829814385,0.07586610969156025,0.4161192972239253,-171.62002267306403,0.0590748377144337,0.32153037621825165,155.1896709476096,-0.028434545765518633,-0.9506662715543637,326.80969362067367,83.80347766575677,73.042771009096
1,TLB,6.302575475684468,11.735760707489982,0.08356639742851256,0.41324596572411887,-172.96640151904236,0.057820811867714,0.3196960604375874,153.51959910016024,0.005959011436776908,-0.9495493953964065,326.4860006192026,83.82666529888013,73.52675560535006
1,TLB,6.450403618525889,15.446796475872459,0.11138681136071675,0.4206833167641575,-172.8362551731767,0.0657122507691383,0.31914733252056826,154.0265974455421,-0.011885053531095717,-0.9799574235783632,326.8628526187188,88.1671946434829,78.31183734888614
1,TLB,6.473066384825792,13.63357869771222,0.09755672514438625,0.416389905510704,-172.17695695237353,0.06527863442897801,0.3196000156156987,155.73698206307455,-0.0122698654343405,-0.981968920605348,327.9139390154481,86.50072147671196,76.2927593306031
1,TLB,6.485777763858573,12.574773066617002,0.08970054704695936,0.4145402980818485,-172.1149557436634,0.0661640763282776,0.31948013707610723,156.18529833836573,-0.0068419588835232645,-0.9867119987638443,328.30025408202914,85.82308803472834,76.07204804316926
1,TLB,6.52417592276951,11.384123533700034,0.08087330684065815,0.41228913987014165,-172.01112906115347,0.0686526447534562,0.32003941176165973,156.4691924125907,-0.002952871844758862,-0.9914355479824466,328.4803214737442,85.15188628717858,75.511868994138
1,TLB,6.550649913079237,10.424047576576887,0.07376869767904279,0.41030703737028534,-172.01729658943026,0.0687935650348663,0.3201155904643818,156.50701277015116,-0.0029820072528945495,-0.9772853486279409,328.5243093595814,84.14263752295263,73.83668891627026
1,TLB,6.574359585757002,10.87299798256779,0.07704745233058931,0.4110601873192323,-171.98816551103224,0.0675625093281269,0.31967444176109094,156.56248934441933,-0.00024586317968999197,-0.9790472195254953,328.55065485545157,84.68557193558273,74.26503099684001
1,TLB,6.118026952691229,12.860040220500805,0.09601510316133495,0.43374138645033156,-169.29007820540343,0.05061061680316929,0.32095132200022863,162.4330099036092,0.06581427417590324,-0.8693638236337173,331.7230881090126,83.97333717333112,70.5651739773539
1,TLB,6.026346426867915,14.843774773843958,0.1131181893870234,0.4438430256613437,-170.5288917178001,0.07007631659507749,0.3236748422667488,160.27108346410566,-0.05316908279287416,-0.8785962791548839,330.7999751819058,88.85285392683242,75.09877505606045
1,TLB,6.061960979172989,16.816916796325096,0.1301372610032558,0.45213073692880706,-172.16507595595013,0.0758152827620506,0.32393402363233603,159.70111851971816,-0.05723592550350651,-0.9200439517401743,331.8661944756683,93.56861948438545,80.24715250940378
1,TLB,6.112099036263078,17.043460900126366,0.1323874685913324,0.4540458436891593,-172.6601683588074,0.0731668993830681,0.32351353341857547,159.04018019978722,-0.05477073832582751,-0.9328763949327633,331.7003485585946,94.49315235784545,81.43406452800365
1,TLB,6.783935654277409,20.66989833853645,0.16416154243052,0.46794056527472194,-167.95221773207385,0.08746872842311862,0.3204259588902234,165.44972165322923,-0.09433858321838826,-0.7382492622903167,333.4019393853031,87.84128334871573,69.97495447520474
1,TLB,7.060556220313917,21.186490240262266,0.16984680853784084,0.47308645038832287,-167.04166308557635,0.08893772959709167,0.32902542319991723,168.64937854695697,-0.11486181493239564,-0.7263223091103757,335.6910416325333,86.86759522567606,69.55831415331546
1,TLB,7.128009903848842,20.51418786688325,0.16279630362987518,0.4677246383349045,-167.18949500269193,0.0810181200504303,0.3279831245103049,168.94423995693444,-0.16453201655908142,-0.7925962670939827,336.1337349596264,87.09228901432573,72.1836373461439
