subject,upperbody_label,head_tilt,shoulder_slope,head_lateral_ratio,head_y_ratio,head_neck_vertical_angle,head_shoulder_alignment,upper_body_inclination,head_trunk_diff,trunk_forward_backward_angle,shoulder_z_asym,hip_shoulder_lateral,ear_height_asym,shoulder_width,shoulder_width_safe,head_depth_ratio_diag,head_center_source,head_center_z_reliable,upper_z_reliable,mid_shoulder_reliable,trunk_support_reliable
1,TLB,0.3375255293638304,6.828536844787806,-0.07355885705537157,0.3270707603240083,19.50506206511392,-6.491011315423975,-12.674921451491372,13.012446980855202,12.241522503725403,-0.12678867432418034,-0.2064193565669886,-0.19609235544140996,0.3242465581811364,0.3242465581811364,-0.8167794467168489,mid_eye,True,True,True,True
1,TLB,-3.252034297287196,7.662346944745991,0.10104179563703125,0.3784971456008928,7.287958012187648,-10.914381242033187,14.946738447920438,-18.198772745207634,15.679085888877342,-0.19345277962625335,-0.03347463301243368,-0.18034028866781568,0.3313043222359,0.3313043222359,-0.8664026137209648,mid_eye,True,True,True,True
1,TLB,-0.9712311273162868,7.584810664142111,0.0907383542730517,0.3380094111791891,7.445708442860795,-8.556041791458398,15.02659712717491,-15.997828254491196,16.892574531098298,-0.2118394180045874,-0.02891140977618484,-0.1684376338837144,0.3303072255494582,0.3303072255494582,-0.87188212122571,mid_eye,True,True,True,True
1,TLB,-1.9537476343947446,7.632272665382914,0.0899739834857435,0.3361427477995346,7.35645845732412,-9.586020299777658,14.984730724109639,-16.93847835850437,16.94426973674328,-0.21076531388200276,-0.02958189883177831,-0.1732367822875291,0.32953303478329254,0.32953303478329254,-0.8736407088635123,mid_eye,True,True,True,True
1,TLB,-1.175259944874881,7.715947873759575,0.08305490987402452,0.33102782310128687,6.3734197399463355,-8.891207818634456,14.08464590110384,-15.259905845978722,14.292303735406659,-0.1891695920570349,-0.03846290521201511,-0.17241058751605678,0.3270807996946496,0.3270807996946496,-0.9183619614040623,mid_eye,True,True,True,True
1,TLB,0.06861394322200454,7.1996068829649005,0.04765538761773817,0.339959698832197,0.8167662350290502,-7.130992939742896,7.979627242015084,-7.91101329879308,14.50271839342493,-0.19606228280831448,-0.03745338388400163,-0.1773628727649092,0.32655530495005924,0.32655530495005924,-0.8925298508042443,mid_eye,True,True,True,True
1,TLB,-0.06805790872022044,7.051937954276468,0.040129673365466044,0.34324968954833207,0.4535669463885673,-7.119995862996689,6.668178128589332,-6.7362360373095385,16.01706859849543,-0.2071184102568165,-0.041231533625796124,-0.17943816676172977,0.3247692433019851,0.3247692433019851,-0.8926618603912515,mid_eye,True,True,True,True
1,TLB,0.07916478675153371,6.9932976951273815,0.03918816228066252,0.3477303177962362,0.6125092720805471,-6.914132908375848,6.429875990898381,-6.350711204146847,15.874621534191776,-0.20259652773207085,-0.04047078451941859,-0.17999297985796556,0.3246707185144232,0.3246707185144232,-0.8988355881874175,mid_eye,True,True,True,True
1,TLB,-0.502211796296308,7.0331342760391635,0.040286130869933434,0.35089163902412107,0.53959267915001,-7.5353460723354715,6.5494372638506775,-7.0516490601469854,17.816381677991632,-0.1881935037017831,-0.041241043845221516,-0.1806533093513146,0.32467587827702343,0.32467587827702343,-0.8878843377854593,mid_eye,True,True,True,True
1,TLB,-1.0069673585089731,7.041509961828581,0.04017673515023332,0.35419636765527823,0.6179165466544956,-8.048477320337554,6.471383002813596,-7.478350361322555,18.74834194283832,-0.20216391621904606,-0.04232967880726018,-0.1807380929550901,0.3240295565914122,0.3240295565914122,-0.8896680266041718,mid_eye,True,True,True,True
