subject,upperbody_label,head_y_ratio,head_neck_vertical_angle,trunk_forward_backward_angle
1,TLR,-1.0002803578478414,3.7937536674299266,-1.94029540238077
1,TLR,-1.0050169509886486,3.6395441433159808,-1.2191607830094513
1,TLR,3.0097358081394447,0.26414901013183584,-4.916335188736468
1,TLR,2.7636034906036766,-0.28778631105036123,-5.010275273011513
1,TLR,2.620114565633429,0.17375708976068563,-4.848228679365752
1,TLR,0.7964542363933669,5.0573008085407825,-0.7884118120957525
1,TLR,3.052855742574714,6.700361442969792,-1.9811717297445255
1,TLR,1.101645095685928,3.550451086907814,-1.6581301217165363
1,TLR,-0.7283496818605883,2.9718515489634836,-0.10364090229778451
1,TLR,-2.5642826330232094,0.47330978684164066,-1.1711543478097797
1,TLR,-1.4725232715348846,1.2363790852730563,-1.5831801608332199
1,TLR,-1.5296260540476947,1.4532367081767292,-1.7700003376483664
1,TLR,-0.5913955731752263,1.9283453808037543,-1.8118384372446057
1,TLR,-0.3532841268549147,2.057476671105939,-0.8101546347213904
1,TLR,-0.15079369846239477,2.0980348329285814,-1.0794089175306965
1,TLR,0.08510212228560521,2.3071361929106184,-0.8857934402174352
1,TLR,0.24187155176406128,2.4510307525480637,-0.8750268608655891
1,TLR,0.28241107743247396,2.4849115077766917,-1.0459715880420966
1,TLR,0.44409370095082945,2.2300168547216748,-1.0255300776537828
1,TLR,0.44965745736614493,1.3101770774307782,-1.1117652945209082
1,TLR,0.4708953903310298,0.5100374689759298,-1.0341987341007464
1,TLR,0.855070711565773,0.28268341468145963,-3.527173647291439
1,TLR,0.72390437525376,-0.9927425029968977,-1.852023150062888
1,TLR,5.425055475517193,16.4200839669877,0.5158454631871611
1,TLR,4.971699604557543,15.404250766795881,4.221128409478053
1,TLR,4.164630060985813,14.108605949104625,4.994708665764979
1,TLR,4.496542968243752,13.549711758106458,3.9399255023600923
1,TLR,3.2146044303754033,13.186627256914132,5.555209793609997
1,TLR,3.294402341162011,13.272656830230268,4.817081300710745
1,TLR,3.0338383871138217,13.320704481443899,4.747430459415363
1,TLR,2.888993854783788,13.603292331820525,4.391288863132818
1,TLR,2.605423656964304,13.376697053505614,4.340503486672439
1,TLR,2.549647590175408,12.802857554509496,4.447932787459607
1,TLR,2.4411428328387985,12.87783314071508,4.295513081506719
1,TLR,2.381313584257213,13.048551935346776,5.0998811717229415
1,TLR,2.3904307285511903,13.204097730568895,4.932806638228905
1,TLR,2.652798581559266,13.361059526495703,4.77485040248556
1,TLR,3.230268232061969,14.322896105193506,4.735426491324869
1,TLR,3.3161262341900697,14.141831319197793,4.538458453890686
1,TLR,3.4943579200526655,14.121476647209331,3.76870999740098
1,TLR,3.4317244983779065,13.534916958609784,4.569288171258361
1,TLR,3.3390565240543726,13.449949887460598,4.59996491585976
1,TLR,3.189432180196502,13.351613723990152,5.042325899959066
1,TLR,3.326569534293414,13.369176821253252,2.801939988532891
1,TLR,3.461389757063852,13.158720698978579,4.025684744109765
1,TLR,3.435448392843492,13.35269369754088,4.462444327423341
1,TLR,2.9059745728682964,12.162433066888429,4.963271974921603
1,TLR,2.8814986591013336,12.262648338508388,4.894155974432029
1,TLR,2.9484485543732113,12.425106383825216,3.971716940417266
1,TLR,2.9232708303475876,12.424006602608037,3.964525216933012
1,TLR,2.952636917711665,12.9739444218667,2.8992376389118792
1,TLR,3.4746433171706785,13.01783421245783,2.3677107731087093
1,TLR,3.5517374859512616,13.047014099272399,2.648141096961858
1,TUP,-0.6549082388556848,-1.0788283086176529,-1.6371953286849714
1,TUP,-0.6192298573003097,-0.83200643552495,-1.5143480971199963
1,TUP,-0.7038194739768922,0.46812207174779696,-1.469337545594863
1,TUP,-0.7697869223851916,1.2919164030336232,-1.3499026208883584
1,TUP,-0.8643910635226237,1.4007494017449555,-1.3722253293869675
1,TUP,-0.8934799759372836,1.2587878831405057,-1.4950761467635858
1,TUP,-1.0411712529870498,1.0234265172421633,-1.8744578780667658
1,TUP,-0.6959317973413581,0.16308154194783467,-1.4359677711610095
1,TUP,-0.6064081910294483,0.18330479946852168,-1.396615790871263
1,TUP,-0.5027547725907933,-0.019077179149398604,-1.4374570682319028
1,TUP,-0.33889641990383357,-0.37171717958853656,-1.6435070616880922
1,TUP,-0.311492758897407,-0.4231557183230354,-1.7280716944838164
1,TUP,0.48830270289753397,0.8797780604523608,-1.505680398768063
1,TUP,0.4654713465269611,0.8498356482565906,-1.4981240508924512
1,TUP,0.1315901477974435,0.4796809001772345,-1.6381616394620115
1,TUP,0.08742101999008267,0.43058451402233694,-1.645850110122517
1,TUP,0.04589244203642706,0.7443362226064587,-1.723753957539582
1,TUP,-0.14695442824232408,0.8335933005071369,-1.960355977371632
1,TUP,-1.0703174808093996,0.493918537575728,-1.197776703507754
1,TUP,-0.8201510098191256,-1.051327698163107,-1.4106378265126678
1,TUP,-0.5719851259704956,-0.9226404697248807,-1.3893616392446628
1,TUP,-0.7852525177153336,-0.7448002180573154,-1.3993018468814944
1,TUP,-0.7602131755733321,-0.6595423909255885,-1.563656062464508
1,TUP,-0.7079593792996985,-0.6528864797335084,-1.5808153542513383
1,TUP,-0.5455323316985838,-0.3833025688215119,-1.830208969096288
1,TUP,-0.6073319686755696,0.6821538620691049,-1.8293097919238723
1,TUP,-0.6608818860642962,0.5867773997820073,-1.824623253783006
1,TUP,-1.101549737808547,0.8056124706086792,-0.6428112017189478
1,TUP,-0.7734945679672334,0.6041448131751469,-1.5846135682731484
1,TUP,-0.842283226150562,0.32391871462342614,-1.5971363574017723
1,TUP,-0.9149065624114039,0.15184039712557906,-1.2354038714314362
1,TUP,-0.859264199301859,-0.5483497526184784,-1.215859241311933
1,TUP,-1.282424447342544,1.2815700663761733,-1.2052064638468833
1,TUP,-1.1292221088080667,1.26063084347985,-1.2896834179182168
1,TUP,-0.7640826885848473,1.437275011723881,-1.306794959797841
1,TUP,-0.5265903998793242,-0.4445391326983476,0.42367279272805286
1,TUP,0.7451386452825759,4.631514654079614,-0.2134743336066895
1,TUP,-0.0812373204674599,3.6320418502752276,-1.1434934105468881
1,TUP,0.10716761834067334,1.5806493950028027,0.39339870782251424
1,TUP,0.1353277577677381,0.7392668181442795,-0.0928500037857902
1,TUP,0.10753861919633567,0.5723463224456127,-1.1119195271908895
1,TUP,0.2812342064943718,-0.1063705040224623,-0.7109884707977526
1,TUP,0.6170662437338426,-0.1864061995777722,1.3110868172750245
1,TUP,-0.14294139615302237,-0.801209383075107,0.0
1,TUP,-0.3165684777080613,-0.7102898862410558,-1.14811277310425
1,TUP,-0.8781825224880979,-0.4204011441168711,-0.11539333776718763
1,TUP,-0.8363715637862745,-0.9370615051250879,0.4441339744853983
1,TUP,0.11126788950238997,0.0031086128331565548,0.36620501290193647
1,TUP,-0.4641830754799725,-0.7314392270933886,-0.6816523011156319
1,TUP,-0.5835596769138096,0.015673250094155836,-0.6042012751483975
1,TUP,-0.3440010711002994,0.36753855354662485,-0.5070402613296315
1,TUP,-0.8493292706067779,-0.01784605275410459,-1.0691772312833332
1,TUP,-0.8343691995527114,0.14493605592969255,-0.5376947361798876
1,TUP,-0.5795521865337627,-0.4518321014478364,0.347873254459787
1,TUP,-0.2802835297870754,0.2754439927040402,1.602182469507217
1,TUP,0.2242423303748553,0.22918032655029752,1.2247789481040845
1,TUP,-0.6025504108876945,0.4231407372570119,1.548035922885065
1,TUP,-0.5022184569012056,0.7985933455981096,1.3382047482247763
1,TUP,-0.46484323933159044,0.9504660101575069,1.21003815691119
1,TUP,-0.33447036689612575,0.9533836735610214,0.8658054275838178
1,TUP,-0.47814072417161624,0.8983918909794646,-0.01729117261754284
1,TUP,-0.07820509272664533,1.2198190518112548,-0.36528394123103225
1,TUP,-0.033135564679679375,1.2631826045570909,-0.3498194530810973
1,TUP,0.11669402441845222,1.265273603437012,-0.4672905728803842
1,TUP,0.1245426900855151,0.0,-0.6886518853711951
1,TUP,0.0,-0.3632232579977738,-1.1336169657635229
